publisher,mobility_type,conversion_country,country_code_by_phone,asset_country,attribution_type,platform,duration_install_to_activation,conversions,month
PublisherA,Private Hire,IT,UK,UK,install,android,<24h,10,2023-05-01
PublisherA,Private Hire,IT,UK,UK,install,android,<2h,120,2023-05-01
PublisherA,Private Hire,IT,UK,UK,install,android,>24h,4,2023-05-01
PublisherA,Private Hire,IT,#N/A,UK,install,android,<24h,2,2023-05-01
PublisherA,Private Hire,IT,#N/A,UK,install,android,<2h,23,2023-05-01
PublisherA,Private Hire,IT,#N/A,UK,install,android,>24h,1,2023-05-01
PublisherA,Private Hire,IT,UK,UK,retargeting,android,<2h,1,2023-05-01
PublisherA,Private Hire,IT,AT,UK,retargeting,ios,<2h,1,2023-05-01
PublisherA,Private Hire,IT,UK,UK,retargeting,ios,<2h,1,2023-05-01
PublisherB,Other,IT,UK,UK,install,No Device,no data,2,2023-05-01
PublisherB,Other,IT,#N/A,UK,install,No Device,no data,1,2023-05-01
PublisherB,Private Hire,IT,IT,UK,install,No Device,no data,2,2023-05-01
PublisherB,Private Hire,IT,UK,UK,install,No Device,<2h,1,2023-05-01
PublisherB,Private Hire,IT,UK,UK,install,No Device,no data,32,2023-05-01
PublisherB,Private Hire,IT,#N/A,UK,install,No Device,no data,2,2023-05-01
PublisherB,Private Hire,IT,IT,UK,install,ios,<2h,1,2023-05-01
PublisherB,Private Hire,IT,IT,UK,install,ios,no data,10,2023-05-01
PublisherB,Private Hire,IT,GR,UK,install,ios,no data,1,2023-05-01
PublisherB,Private Hire,IT,UK,UK,install,ios,<24h,2,2023-05-01
PublisherB,Private Hire,IT,UK,UK,install,ios,<2h,5,2023-05-01
PublisherB,Private Hire,IT,UK,UK,install,ios,no data,397,2023-05-01
PublisherB,Private Hire,IT,ES,UK,install,ios,no data,1,2023-05-01
PublisherB,Private Hire,IT,PL,UK,install,ios,no data,1,2023-05-01
PublisherB,Private Hire,IT,#N/A,UK,install,ios,no data,9,2023-05-01
PublisherD,Private Hire,IT,ES,UK,install,No Device,<2h,1,2023-05-01
PublisherD,Private Hire,IT,UK,UK,install,android,<2h,1,2023-05-01
PublisherD,Private Hire,IT,UK,UK,retargeting,No Device,<2h,1,2023-05-01
PublisherD,Private Hire,IT,#N/A,UK,retargeting,No Device,<2h,2,2023-05-01
PublisherD,Private Hire,IT,IT,UK,retargeting,android,<2h,2,2023-05-01
PublisherD,Private Hire,IT,GR,UK,retargeting,android,<2h,1,2023-05-01
PublisherD,Private Hire,IT,PT,UK,retargeting,android,<2h,1,2023-05-01
PublisherD,Private Hire,IT,#N/A,UK,retargeting,android,<2h,7,2023-05-01
PublisherD,Private Hire,IT,IT,UK,retargeting,ios,<2h,1,2023-05-01
PublisherD,Private Hire,IT,GR,UK,retargeting,ios,<2h,1,2023-05-01
PublisherD,Private Hire,IT,UK,UK,retargeting,ios,<2h,4,2023-05-01
PublisherD,Private Hire,IT,#N/A,UK,retargeting,ios,<2h,11,2023-05-01
PublisherF,Private Hire,IT,UK,UK,install,ios,<2h,1,2023-05-01
PublisherF,Private Hire,IT,UK,UK,retargeting,No Device,<2h,1,2023-05-01
PublisherF,Private Hire,IT,UK,UK,retargeting,android,<24h,1,2023-05-01
PublisherF,Private Hire,IT,UK,UK,retargeting,android,<2h,1,2023-05-01
PublisherF,Private Hire,IT,#N/A,UK,retargeting,android,<24h,1,2023-05-01
PublisherF,Private Hire,IT,UK,UK,retargeting,ios,<24h,4,2023-05-01
PublisherF,Private Hire,IT,UK,UK,retargeting,ios,<2h,3,2023-05-01
PublisherG,Private Hire,IT,UK,UK,install,No Device,<2h,1,2023-05-01
PublisherG,Private Hire,IT,#N/A,UK,install,No Device,<2h,1,2023-05-01
PublisherG,Private Hire,IT,DE,UK,install,ios,>24h,1,2023-05-01
PublisherG,Private Hire,IT,UK,UK,install,ios,<24h,4,2023-05-01
PublisherG,Private Hire,IT,UK,UK,install,ios,<2h,30,2023-05-01
PublisherG,Private Hire,IT,UK,UK,install,ios,>24h,2,2023-05-01
PublisherG,Private Hire,IT,#N/A,UK,install,ios,<24h,5,2023-05-01
PublisherG,Private Hire,IT,#N/A,UK,install,ios,<2h,4,2023-05-01
PublisherG,Private Hire,IT,#N/A,UK,install,ios,>24h,1,2023-05-01
PublisherJ,Other,IT,UK,UK,install,No Device,<24h,1,2023-05-01
PublisherJ,Other,IT,#N/A,UK,install,No Device,<2h,1,2023-05-01
PublisherJ,Other,IT,#N/A,UK,install,No Device,>24h,1,2023-05-01
PublisherJ,Private Hire,IT,AT,UK,install,No Device,<2h,1,2023-05-01
PublisherJ,Private Hire,IT,IT,UK,install,No Device,<2h,1,2023-05-01
PublisherJ,Private Hire,IT,UK,UK,install,No Device,<24h,3,2023-05-01
PublisherJ,Private Hire,IT,UK,UK,install,No Device,<2h,5,2023-05-01
PublisherJ,Private Hire,IT,#N/A,UK,install,No Device,<2h,2,2023-05-01
PublisherJ,Private Hire,IT,AT,UK,install,ios,<2h,11,2023-05-01
PublisherJ,Private Hire,IT,AT,UK,install,ios,>24h,1,2023-05-01
PublisherJ,Private Hire,IT,IT,UK,install,ios,<24h,1,2023-05-01
PublisherJ,Private Hire,IT,IT,UK,install,ios,<2h,1,2023-05-01
PublisherJ,Private Hire,IT,UK,UK,install,ios,<24h,24,2023-05-01
PublisherJ,Private Hire,IT,UK,UK,install,ios,<2h,65,2023-05-01
PublisherJ,Private Hire,IT,#N/A,UK,install,ios,<24h,4,2023-05-01
PublisherJ,Private Hire,IT,#N/A,UK,install,ios,<2h,44,2023-05-01
PublisherK,Other,IT,UK,UK,install,No Device,<2h,1,2023-05-01
PublisherK,Private Hire,IT,AT,UK,install,No Device,<2h,1,2023-05-01
PublisherK,Private Hire,IT,UK,UK,install,No Device,<2h,5,2023-05-01
PublisherK,Private Hire,IT,#N/A,UK,install,No Device,<24h,3,2023-05-01
PublisherK,Private Hire,IT,#N/A,UK,install,No Device,<2h,2,2023-05-01
PublisherK,Private Hire,IT,AT,UK,install,ios,<24h,1,2023-05-01
PublisherK,Private Hire,IT,AT,UK,install,ios,<2h,2,2023-05-01
PublisherK,Private Hire,IT,IT,UK,install,ios,<24h,1,2023-05-01
PublisherK,Private Hire,IT,IT,UK,install,ios,<2h,1,2023-05-01
PublisherK,Private Hire,IT,UK,UK,install,ios,<24h,12,2023-05-01
PublisherK,Private Hire,IT,UK,UK,install,ios,<2h,83,2023-05-01
PublisherK,Private Hire,IT,ES,UK,install,ios,<2h,1,2023-05-01
PublisherK,Private Hire,IT,PT,UK,install,ios,<2h,2,2023-05-01
PublisherK,Private Hire,IT,#N/A,UK,install,ios,<24h,22,2023-05-01
PublisherK,Private Hire,IT,#N/A,UK,install,ios,<2h,36,2023-05-01
PublisherL,Private Hire,IT,UK,UK,install,android,<24h,1,2023-05-01
PublisherM,Private Hire,IT,AT,UK,install,No Device,<2h,1,2023-05-01
PublisherM,Private Hire,IT,UK,UK,retargeting,android,<24h,1,2023-05-01
PublisherM,Private Hire,IT,UK,UK,retargeting,android,<2h,2,2023-05-01
PublisherM,Private Hire,IT,UK,UK,retargeting,android,>24h,3,2023-05-01
PublisherM,Private Hire,IT,#N/A,UK,retargeting,android,<2h,1,2023-05-01
PublisherM,Private Hire,IT,UK,UK,retargeting,ios,<2h,1,2023-05-01
PublisherM,Private Hire,IT,#N/A,UK,retargeting,ios,<2h,1,2023-05-01
PublisherN,Private Hire,IT,UK,UK,install,ios,<2h,1,2023-05-01
PublisherO,Private Hire,IT,UK,UK,install,No Device,<24h,1,2023-05-01
PublisherO,Private Hire,IT,UK,UK,install,android,>24h,2,2023-05-01
PublisherO,Private Hire,IT,GR,UK,install,ios,<2h,2,2023-05-01
PublisherO,Private Hire,IT,UK,UK,install,ios,<24h,27,2023-05-01
PublisherO,Private Hire,IT,UK,UK,install,ios,<2h,45,2023-05-01
PublisherO,Private Hire,IT,#N/A,UK,install,ios,<2h,3,2023-05-01
PublisherR,Private Hire,IT,#N/A,UK,install,ios,<24h,1,2023-05-01
PublisherR,Private Hire,IT,UK,UK,retargeting,No Device,<2h,1,2023-05-01
PublisherR,Private Hire,IT,DE,UK,retargeting,android,<24h,1,2023-05-01
PublisherR,Private Hire,IT,UK,UK,retargeting,android,<24h,3,2023-05-01
PublisherR,Private Hire,IT,UK,UK,retargeting,ios,<24h,2,2023-05-01
PublisherR,Private Hire,IT,UK,UK,retargeting,ios,<2h,1,2023-05-01
PublisherR,Private Hire,IT,#N/A,UK,retargeting,ios,<24h,1,2023-05-01
PublisherS,Other,IT,UK,UK,install,No Device,<24h,1,2023-05-01
PublisherS,Private Hire,IT,UK,UK,install,No Device,<24h,8,2023-05-01
PublisherS,Private Hire,IT,UK,UK,install,No Device,<2h,18,2023-05-01
PublisherS,Private Hire,IT,UK,UK,install,No Device,>24h,1,2023-05-01
PublisherS,Private Hire,IT,#N/A,UK,install,No Device,<24h,1,2023-05-01
PublisherS,Private Hire,IT,#N/A,UK,install,No Device,<2h,2,2023-05-01
PublisherS,Private Hire,IT,UK,UK,install,android,<24h,4,2023-05-01
PublisherS,Private Hire,IT,UK,UK,install,android,>24h,4,2023-05-01
PublisherS,Private Hire,IT,AT,UK,install,ios,<2h,8,2023-05-01
PublisherS,Private Hire,IT,IT,UK,install,ios,<24h,3,2023-05-01
PublisherS,Private Hire,IT,IT,UK,install,ios,<2h,1,2023-05-01
PublisherS,Private Hire,IT,UK,UK,install,ios,<24h,103,2023-05-01
PublisherS,Private Hire,IT,UK,UK,install,ios,<2h,260,2023-05-01
PublisherS,Private Hire,IT,UK,UK,install,ios,>24h,2,2023-05-01
PublisherS,Private Hire,IT,ES,UK,install,ios,<2h,2,2023-05-01
PublisherS,Private Hire,IT,PT,UK,install,ios,<24h,1,2023-05-01
PublisherS,Private Hire,IT,PT,UK,install,ios,<2h,1,2023-05-01
PublisherS,Private Hire,IT,SE,UK,install,ios,<2h,1,2023-05-01
PublisherS,Private Hire,IT,#N/A,UK,install,ios,<24h,24,2023-05-01
PublisherS,Private Hire,IT,#N/A,UK,install,ios,<2h,53,2023-05-01
PublisherS,Private Hire,IT,#N/A,UK,install,ios,>24h,1,2023-05-01
PublisherT,Private Hire,IT,AT,UK,install,No Device,<2h,1,2023-05-01
PublisherT,Private Hire,IT,UK,UK,install,No Device,<2h,1,2023-05-01
PublisherT,Private Hire,IT,#N/A,UK,install,No Device,<24h,1,2023-05-01
PublisherT,Private Hire,IT,#N/A,UK,install,No Device,<2h,3,2023-05-01
PublisherT,Private Hire,IT,AT,UK,install,ios,<24h,1,2023-05-01
PublisherT,Private Hire,IT,AT,UK,install,ios,<2h,8,2023-05-01
PublisherT,Private Hire,IT,DE,UK,install,ios,<24h,1,2023-05-01
PublisherT,Private Hire,IT,DE,UK,install,ios,<2h,2,2023-05-01
PublisherT,Private Hire,IT,IT,UK,install,ios,<24h,2,2023-05-01
PublisherT,Private Hire,IT,GR,UK,install,ios,<24h,2,2023-05-01
PublisherT,Private Hire,IT,UK,UK,install,ios,<24h,9,2023-05-01
PublisherT,Private Hire,IT,UK,UK,install,ios,<2h,33,2023-05-01
PublisherT,Private Hire,IT,ES,UK,install,ios,<24h,1,2023-05-01
PublisherT,Private Hire,IT,SE,UK,install,ios,<2h,1,2023-05-01
PublisherT,Private Hire,IT,#N/A,UK,install,ios,<24h,28,2023-05-01
PublisherT,Private Hire,IT,#N/A,UK,install,ios,<2h,57,2023-05-01
PublisherA,TAXI,GR,GR,UK,install,android,<2h,1,2023-05-01
PublisherA,TAXI,GR,UK,UK,install,android,<2h,4,2023-05-01
PublisherA,TAXI,GR,#N/A,UK,install,android,<2h,1,2023-05-01
PublisherA,Private Hire,GR,#N/A,UK,install,android,<2h,1,2023-05-01
PublisherB,TAXI,GR,GR,UK,install,ios,no data,1,2023-05-01
PublisherB,TAXI,GR,UK,UK,install,ios,no data,4,2023-05-01
PublisherD,TAXI,GR,#N/A,UK,retargeting,ios,<2h,2,2023-05-01
PublisherF,TAXI,GR,UK,UK,retargeting,android,<2h,1,2023-05-01
PublisherF,TAXI,GR,UK,UK,retargeting,ios,<2h,1,2023-05-01
PublisherG,TAXI,GR,UK,UK,install,ios,<24h,1,2023-05-01
PublisherG,TAXI,GR,UK,UK,install,ios,<2h,2,2023-05-01
PublisherG,TAXI,GR,#N/A,UK,install,ios,<24h,1,2023-05-01
PublisherJ,TAXI,GR,AT,UK,install,ios,<24h,1,2023-05-01
PublisherJ,TAXI,GR,AT,UK,install,ios,<2h,2,2023-05-01
PublisherJ,TAXI,GR,IT,UK,install,ios,<2h,2,2023-05-01
PublisherJ,TAXI,GR,GR,UK,install,ios,<2h,1,2023-05-01
PublisherJ,TAXI,GR,UK,UK,install,ios,<24h,2,2023-05-01
PublisherJ,TAXI,GR,UK,UK,install,ios,<2h,2,2023-05-01
PublisherJ,TAXI,GR,#N/A,UK,install,ios,<24h,1,2023-05-01
PublisherJ,TAXI,GR,#N/A,UK,install,ios,<2h,9,2023-05-01
PublisherJ,Private Hire,GR,#N/A,UK,install,ios,<2h,1,2023-05-01
PublisherK,TAXI,GR,UK,UK,install,ios,<24h,1,2023-05-01
PublisherK,TAXI,GR,UK,UK,install,ios,<2h,6,2023-05-01
PublisherK,TAXI,GR,ES,UK,install,ios,<24h,1,2023-05-01
PublisherK,TAXI,GR,#N/A,UK,install,ios,<24h,4,2023-05-01
PublisherK,TAXI,GR,#N/A,UK,install,ios,<2h,2,2023-05-01
PublisherK,Private Hire,GR,GR,UK,install,No Device,<2h,1,2023-05-01
PublisherM,TAXI,GR,UK,UK,retargeting,android,<2h,1,2023-05-01
PublisherO,TAXI,GR,GR,UK,install,ios,<24h,1,2023-05-01
PublisherO,TAXI,GR,UK,UK,install,ios,<2h,1,2023-05-01
PublisherO,TAXI,GR,#N/A,UK,install,ios,<2h,3,2023-05-01
PublisherR,TAXI,GR,#N/A,UK,retargeting,No Device,<24h,1,2023-05-01
PublisherS,TAXI,GR,#N/A,UK,install,android,>24h,1,2023-05-01
PublisherS,TAXI,GR,AT,UK,install,ios,<24h,1,2023-05-01
PublisherS,TAXI,GR,AT,UK,install,ios,<2h,1,2023-05-01
PublisherS,TAXI,GR,GR,UK,install,ios,<2h,1,2023-05-01
PublisherS,TAXI,GR,UK,UK,install,ios,<24h,1,2023-05-01
PublisherS,TAXI,GR,UK,UK,install,ios,<2h,10,2023-05-01
PublisherS,TAXI,GR,UK,UK,install,ios,>24h,2,2023-05-01
PublisherS,TAXI,GR,#N/A,UK,install,ios,<24h,1,2023-05-01
PublisherS,TAXI,GR,#N/A,UK,install,ios,<2h,7,2023-05-01
PublisherS,Private Hire,GR,UK,UK,install,ios,<2h,1,2023-05-01
PublisherT,TAXI,GR,#N/A,UK,install,No Device,<2h,1,2023-05-01
PublisherT,TAXI,GR,AT,UK,install,ios,<2h,2,2023-05-01
PublisherT,TAXI,GR,#N/A,UK,install,ios,<24h,1,2023-05-01
PublisherT,TAXI,GR,#N/A,UK,install,ios,<2h,6,2023-05-01
PublisherA,Other,UK,AT,UK,install,No Device,<2h,1,2023-05-01
PublisherA,Other,UK,IT,UK,install,No Device,<2h,1,2023-05-01
PublisherA,Other,UK,GR,UK,install,No Device,<2h,2,2023-05-01
PublisherA,Other,UK,UK,UK,install,No Device,<24h,1,2023-05-01
PublisherA,Other,UK,UK,UK,install,No Device,<2h,3,2023-05-01
PublisherA,Other,UK,ES,UK,install,No Device,<2h,1,2023-05-01
PublisherA,Other,UK,#N/A,UK,install,No Device,<2h,9,2023-05-01
PublisherA,Other,UK,DE,UK,install,android,<2h,1,2023-05-01
PublisherA,Other,UK,IT,UK,install,android,<2h,1,2023-05-01
PublisherA,Other,UK,GR,UK,install,android,<2h,1,2023-05-01
PublisherA,Other,UK,UK,UK,install,android,<24h,1,2023-05-01
PublisherA,Other,UK,UK,UK,install,android,<2h,31,2023-05-01
PublisherA,Other,UK,UK,UK,install,android,>24h,1,2023-05-01
PublisherA,Other,UK,FR,UK,install,android,<2h,1,2023-05-01
PublisherA,Other,UK,ES,UK,install,android,<2h,1,2023-05-01
PublisherA,Other,UK,#N/A,UK,install,android,<24h,2,2023-05-01
PublisherA,Other,UK,#N/A,UK,install,android,<2h,23,2023-05-01
PublisherA,Other,UK,#N/A,UK,install,android,>24h,1,2023-05-01
PublisherA,Other,UK,UK,UK,install,ios,<2h,2,2023-05-01
PublisherA,Other,UK,#N/A,UK,install,ios,<24h,1,2023-05-01
PublisherA,Other,UK,UK,UK,retargeting,No Device,<2h,1,2023-05-01
PublisherA,Other,UK,UK,UK,retargeting,android,<2h,3,2023-05-01
PublisherA,Other,UK,IE,UK,retargeting,android,<2h,1,2023-05-01
PublisherA,Other,UK,SE,UK,retargeting,android,<24h,1,2023-05-01
PublisherA,Other,UK,UK,UK,retargeting,ios,<2h,2,2023-05-01
PublisherA,Other,UK,#N/A,UK,retargeting,ios,<2h,1,2023-05-01
PublisherA,TAXI,UK,IT,UK,install,No Device,<2h,1,2023-05-01
PublisherA,TAXI,UK,GR,UK,install,No Device,<2h,1,2023-05-01
PublisherA,TAXI,UK,UK,UK,install,No Device,<24h,1,2023-05-01
PublisherA,TAXI,UK,UK,UK,install,No Device,<2h,17,2023-05-01
PublisherA,TAXI,UK,ES,UK,install,No Device,<2h,4,2023-05-01
PublisherA,TAXI,UK,#N/A,UK,install,No Device,<2h,3,2023-05-01
PublisherA,TAXI,UK,AT,UK,install,android,<2h,1,2023-05-01
PublisherA,TAXI,UK,DE,UK,install,android,<2h,1,2023-05-01
PublisherA,TAXI,UK,IT,UK,install,android,<2h,1,2023-05-01
PublisherA,TAXI,UK,GR,UK,install,android,<2h,3,2023-05-01
PublisherA,TAXI,UK,UK,UK,install,android,<24h,2,2023-05-01
PublisherA,TAXI,UK,UK,UK,install,android,<2h,134,2023-05-01
PublisherA,TAXI,UK,UK,UK,install,android,>24h,1,2023-05-01
PublisherA,TAXI,UK,IE,UK,install,android,<2h,1,2023-05-01
PublisherA,TAXI,UK,ES,UK,install,android,<2h,2,2023-05-01
PublisherA,TAXI,UK,#N/A,UK,install,android,<2h,29,2023-05-01
PublisherA,TAXI,UK,UK,UK,retargeting,No Device,<2h,3,2023-05-01
PublisherA,TAXI,UK,IE,UK,retargeting,No Device,<2h,1,2023-05-01
PublisherA,TAXI,UK,UK,UK,retargeting,android,<2h,20,2023-05-01
PublisherA,TAXI,UK,UK,UK,retargeting,android,>24h,1,2023-05-01
PublisherA,TAXI,UK,IE,UK,retargeting,android,<2h,1,2023-05-01
PublisherA,TAXI,UK,#N/A,UK,retargeting,android,<2h,2,2023-05-01
PublisherA,TAXI,UK,UK,UK,retargeting,ios,<24h,1,2023-05-01
PublisherA,TAXI,UK,UK,UK,retargeting,ios,<2h,4,2023-05-01
PublisherA,TAXI,UK,#N/A,UK,retargeting,ios,<2h,1,2023-05-01
PublisherA,Private Hire,UK,GR,UK,install,No Device,<2h,2,2023-05-01
PublisherA,Private Hire,UK,UK,UK,install,No Device,<2h,5,2023-05-01
PublisherA,Private Hire,UK,#N/A,UK,install,No Device,<2h,4,2023-05-01
PublisherA,Private Hire,UK,DE,UK,install,android,<2h,3,2023-05-01
PublisherA,Private Hire,UK,GR,UK,install,android,<2h,3,2023-05-01
PublisherA,Private Hire,UK,UK,UK,install,android,<24h,3,2023-05-01
PublisherA,Private Hire,UK,UK,UK,install,android,<2h,81,2023-05-01
PublisherA,Private Hire,UK,UK,UK,install,android,>24h,1,2023-05-01
PublisherA,Private Hire,UK,ES,UK,install,android,<24h,1,2023-05-01
PublisherA,Private Hire,UK,#N/A,UK,install,android,<2h,26,2023-05-01
PublisherA,Private Hire,UK,UK,UK,install,ios,<2h,1,2023-05-01
PublisherA,Private Hire,UK,UK,UK,reattr,android,<2h,1,2023-05-01
PublisherA,Private Hire,UK,UK,UK,retargeting,android,<2h,1,2023-05-01
PublisherA,Private Hire,UK,#N/A,UK,retargeting,android,<2h,2,2023-05-01
PublisherA,Private Hire,UK,#N/A,UK,retargeting,android,>24h,1,2023-05-01
PublisherA,Private Hire,UK,UK,UK,retargeting,ios,<2h,1,2023-05-01
PublisherB,Other,UK,UK,UK,install,No Device,no data,13,2023-05-01
PublisherB,Other,UK,DE,UK,install,ios,no data,2,2023-05-01
PublisherB,Other,UK,GR,UK,install,ios,no data,1,2023-05-01
PublisherB,Other,UK,UK,UK,install,ios,<2h,4,2023-05-01
PublisherB,Other,UK,UK,UK,install,ios,no data,100,2023-05-01
PublisherB,Other,UK,ES,UK,install,ios,no data,1,2023-05-01
PublisherB,TAXI,UK,UK,UK,install,No Device,<2h,1,2023-05-01
PublisherB,TAXI,UK,UK,UK,install,No Device,no data,22,2023-05-01
PublisherB,TAXI,UK,UK,UK,install,ios,<2h,4,2023-05-01
PublisherB,TAXI,UK,UK,UK,install,ios,no data,215,2023-05-01
PublisherB,TAXI,UK,IE,UK,install,ios,no data,1,2023-05-01
PublisherB,TAXI,UK,#N/A,UK,install,ios,no data,5,2023-05-01
PublisherB,Private Hire,UK,UK,UK,install,No Device,no data,6,2023-05-01
PublisherB,Private Hire,UK,IT,UK,install,ios,no data,1,2023-05-01
PublisherB,Private Hire,UK,UK,UK,install,ios,<2h,1,2023-05-01
PublisherB,Private Hire,UK,UK,UK,install,ios,no data,119,2023-05-01
PublisherB,Private Hire,UK,SE,UK,install,ios,no data,1,2023-05-01
PublisherB,Private Hire,UK,#N/A,UK,install,ios,<2h,1,2023-05-01
PublisherB,Private Hire,UK,#N/A,UK,install,ios,no data,1,2023-05-01
PublisherD,Other,UK,UK,UK,retargeting,No Device,<2h,7,2023-05-01
PublisherD,Other,UK,#N/A,UK,retargeting,No Device,<2h,2,2023-05-01
PublisherD,Other,UK,UK,UK,retargeting,android,<2h,3,2023-05-01
PublisherD,Other,UK,UK,UK,retargeting,ios,<2h,11,2023-05-01
PublisherD,Other,UK,PT,UK,retargeting,ios,<2h,1,2023-05-01
PublisherD,Other,UK,#N/A,UK,retargeting,ios,<2h,2,2023-05-01
PublisherD,TAXI,UK,UK,UK,install,No Device,<2h,1,2023-05-01
PublisherD,TAXI,UK,UK,UK,install,ios,<2h,7,2023-05-01
PublisherD,TAXI,UK,#N/A,UK,install,ios,<2h,1,2023-05-01
PublisherD,TAXI,UK,UK,UK,reattr,android,<2h,2,2023-05-01
PublisherD,TAXI,UK,UK,UK,reattr,ios,<2h,1,2023-05-01
PublisherD,TAXI,UK,UK,UK,retargeting,No Device,<2h,10,2023-05-01
PublisherD,TAXI,UK,#N/A,UK,retargeting,No Device,<2h,1,2023-05-01
PublisherD,TAXI,UK,IT,UK,retargeting,android,<2h,1,2023-05-01
PublisherD,TAXI,UK,UK,UK,retargeting,android,<2h,21,2023-05-01
PublisherD,TAXI,UK,PL,UK,retargeting,android,<2h,1,2023-05-01
PublisherD,TAXI,UK,#N/A,UK,retargeting,android,<2h,6,2023-05-01
PublisherD,TAXI,UK,IT,UK,retargeting,ios,<2h,1,2023-05-01
PublisherD,TAXI,UK,UK,UK,retargeting,ios,<2h,123,2023-05-01
PublisherD,TAXI,UK,#N/A,UK,retargeting,ios,<2h,18,2023-05-01
PublisherD,Private Hire,UK,UK,UK,install,ios,<2h,3,2023-05-01
PublisherD,Private Hire,UK,#N/A,UK,install,ios,<2h,1,2023-05-01
PublisherD,Private Hire,UK,UK,UK,retargeting,No Device,<2h,3,2023-05-01
PublisherD,Private Hire,UK,UK,UK,retargeting,android,<2h,6,2023-05-01
PublisherD,Private Hire,UK,IE,UK,retargeting,android,<2h,1,2023-05-01
PublisherD,Private Hire,UK,UK,UK,retargeting,ios,<2h,15,2023-05-01
PublisherD,Private Hire,UK,SE,UK,retargeting,ios,<2h,1,2023-05-01
PublisherD,Private Hire,UK,#N/A,UK,retargeting,ios,<2h,7,2023-05-01
PublisherF,Other,UK,#N/A,UK,retargeting,No Device,<24h,1,2023-05-01
PublisherF,Other,UK,#N/A,UK,retargeting,android,<24h,1,2023-05-01
PublisherF,Other,UK,UK,UK,retargeting,ios,<24h,2,2023-05-01
PublisherF,Other,UK,UK,UK,retargeting,ios,<2h,2,2023-05-01
PublisherF,TAXI,UK,UK,UK,install,ios,<24h,2,2023-05-01
PublisherF,TAXI,UK,UK,UK,install,ios,<2h,1,2023-05-01
PublisherF,TAXI,UK,UK,UK,reattr,ios,<24h,2,2023-05-01
PublisherF,TAXI,UK,AT,UK,retargeting,No Device,<24h,1,2023-05-01
PublisherF,TAXI,UK,UK,UK,retargeting,No Device,<24h,3,2023-05-01
PublisherF,TAXI,UK,UK,UK,retargeting,No Device,<2h,1,2023-05-01
PublisherF,TAXI,UK,UK,UK,retargeting,android,<24h,9,2023-05-01
PublisherF,TAXI,UK,UK,UK,retargeting,android,<2h,8,2023-05-01
PublisherF,TAXI,UK,#N/A,UK,retargeting,android,<24h,1,2023-05-01
PublisherF,TAXI,UK,#N/A,UK,retargeting,android,<2h,1,2023-05-01
PublisherF,TAXI,UK,UK,UK,retargeting,ios,<24h,16,2023-05-01
PublisherF,TAXI,UK,UK,UK,retargeting,ios,<2h,28,2023-05-01
PublisherF,TAXI,UK,IE,UK,retargeting,ios,<2h,1,2023-05-01
PublisherF,TAXI,UK,#N/A,UK,retargeting,ios,<24h,5,2023-05-01
PublisherF,TAXI,UK,#N/A,UK,retargeting,ios,<2h,2,2023-05-01
PublisherF,Private Hire,UK,UK,UK,retargeting,No Device,<24h,1,2023-05-01
PublisherF,Private Hire,UK,UK,UK,retargeting,android,<24h,4,2023-05-01
PublisherF,Private Hire,UK,UK,UK,retargeting,android,<2h,3,2023-05-01
PublisherF,Private Hire,UK,UK,UK,retargeting,ios,<2h,8,2023-05-01
PublisherF,Private Hire,UK,#N/A,UK,retargeting,ios,<2h,1,2023-05-01
PublisherG,Other,UK,UK,UK,install,No Device,<2h,2,2023-05-01
PublisherG,Other,UK,UK,UK,install,ios,<24h,3,2023-05-01
PublisherG,Other,UK,UK,UK,install,ios,<2h,5,2023-05-01
PublisherG,Other,UK,UK,UK,install,ios,>24h,1,2023-05-01
PublisherG,Other,UK,#N/A,UK,install,ios,<2h,1,2023-05-01
PublisherG,TAXI,UK,UK,UK,install,No Device,<2h,1,2023-05-01
PublisherG,TAXI,UK,UK,UK,install,ios,<24h,5,2023-05-01
PublisherG,TAXI,UK,UK,UK,install,ios,<2h,21,2023-05-01
PublisherG,TAXI,UK,UK,UK,install,ios,>24h,1,2023-05-01
PublisherG,TAXI,UK,#N/A,UK,install,ios,<24h,3,2023-05-01
PublisherG,TAXI,UK,#N/A,UK,install,ios,<2h,3,2023-05-01
PublisherG,Private Hire,UK,UK,UK,install,No Device,<24h,1,2023-05-01
PublisherG,Private Hire,UK,#N/A,UK,install,No Device,<24h,1,2023-05-01
PublisherG,Private Hire,UK,UK,UK,install,ios,<24h,5,2023-05-01
PublisherG,Private Hire,UK,UK,UK,install,ios,<2h,15,2023-05-01
PublisherG,Private Hire,UK,#N/A,UK,install,ios,<24h,1,2023-05-01
PublisherG,Private Hire,UK,#N/A,UK,install,ios,<2h,2,2023-05-01
PublisherJ,Other,UK,UK,UK,install,No Device,<24h,4,2023-05-01
PublisherJ,Other,UK,UK,UK,install,No Device,<2h,4,2023-05-01
PublisherJ,Other,UK,#N/A,UK,install,No Device,<24h,1,2023-05-01
PublisherJ,Other,UK,#N/A,UK,install,No Device,<2h,4,2023-05-01
PublisherJ,Other,UK,GR,UK,install,ios,<2h,3,2023-05-01
PublisherJ,Other,UK,UK,UK,install,ios,<24h,15,2023-05-01
PublisherJ,Other,UK,UK,UK,install,ios,<2h,31,2023-05-01
PublisherJ,Other,UK,UK,UK,install,ios,>24h,2,2023-05-01
PublisherJ,Other,UK,#N/A,UK,install,ios,<24h,15,2023-05-01
